TransactionDate,TransactionID,CustomerID,CustomerName,CustomerSex,CustomerAge,TransactionAmount,transactionType,TransactionBranch_ATMLocation
1/4/2025,65eea8ce-c3f8-471b-95f6-0be84b1a1a3c,1002,Nicole Schultz MD,Female,38,1313.39,Deposit,Brooklyn 4th Street Branch 2
1/4/2025,85fe2bc7-e180-4713-a643-55e2480303e5,1002,Nicole Schultz MD,Female,38,2126.32,Withdrawal,Staten Island ATM 1
1/4/2025,889626ed-a994-47e9-b59c-109c4a811a5c,1002,Nicole Schultz MD,Female,38,678.62,Deposit,"Garden City, NY Main  Branch"
1/4/2025,63f5e956-d02f-4930-aceb-d1acc8d3d58f,1002,Nicole Schultz MD,Female,38,934.73,Withdrawal,"Bay Shore, NY ATM 2"
1/4/2025,f42e206b-ad19-4662-8c41-cc2d15570bd0,1002,Nicole Schultz MD,Female,38,1313.09,Deposit,Brooklyn 4th Street Branch 2
1/4/2025,1e2e8a96-3893-4eeb-8c86-105ad0de6144,1002,Nicole Schultz MD,Female,38,1121.08,Deposit,"Garden City, NY Main  Branch"
1/4/2025,34b2968d-c9cd-4f4d-816e-14a489661133,1002,Nicole Schultz MD,Female,38,1310.48,Deposit,"Bay Shore, NY ATM 2"
1/4/2025,cde87969-c8e9-4e6c-8721-da5dc00918ec,1002,Nicole Schultz MD,Female,38,216.03,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,ed8335d4-6bca-4cef-9898-5f88ad7bbf89,1002,Nicole Schultz MD,Female,38,1430.48,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,f92a9257-380b-4570-a627-b2811e4b111b,1002,Nicole Schultz MD,Female,38,472.41,Withdrawal,"Albany, NY, Main Street Branch 3"
1/5/2025,61b9a159-e377-4b12-a751-cd1d94a2dd85,1002,Nicole Schultz MD,Female,38,2234.72,Withdrawal,Staten Island ATM 1
1/5/2025,3844b32a-aa62-4ffa-84e3-b1bcb61e201e,1002,Nicole Schultz MD,Female,38,1105.23,Deposit,Staten Island ATM 1
1/5/2025,ff93a319-b0ff-4283-905a-6d73d125bf0f,1002,Nicole Schultz MD,Female,38,357.28,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,49126c8a-4f15-4408-b812-5751d78db1a6,1002,Nicole Schultz MD,Female,38,551.14,Deposit,"Garden City, NY Main  Branch"
1/5/2025,33f653fd-4e17-40e8-88ea-6949ba138121,1002,Nicole Schultz MD,Female,38,90.14,Deposit,"Albany, NY, Main Street Branch 3"
1/5/2025,d162e751-ca02-4c4d-b7b2-6ec521428add,1002,Nicole Schultz MD,Female,38,200.82,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,39e05fa6-a63a-4966-87fd-0fbf54c0f2f3,1002,Nicole Schultz MD,Female,38,2025.1,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,e16c50ff-2156-417d-86b9-70418e8b92c8,1002,Nicole Schultz MD,Female,38,69.68,Withdrawal,"Garden City, NY Main  Branch"
1/5/2025,a10293d4-7689-4547-88dd-b3bc2d288df1,1002,Nicole Schultz MD,Female,38,1231.16,Deposit,"Garden City, NY Main  Branch"
1/5/2025,253b6d05-8916-4954-86ec-ced1380fa424,1002,Nicole Schultz MD,Female,38,1403.09,Withdrawal,Staten Island ATM 1
1/5/2025,c07bb743-7ae8-4812-b5a0-53927e87488d,1002,Nicole Schultz MD,Female,38,493.92,Deposit,NYC 6th Ave 44th St Branch
1/1/2025,c22c983d-bbbf-4b8c-8ec0-dcfa7a52c099,1003,Alexis Scott,Female,38,2184.02,Deposit,Staten Island ATM 1
1/1/2025,4681bd1c-1925-43ca-bb94-0981c7c6e62d,1003,Alexis Scott,Female,38,883.82,Deposit,NYC 6th Ave 44th St Branch
1/1/2025,2f8fb49c-19cc-47db-8426-617bd7ddb05a,1003,Alexis Scott,Female,38,1045.06,Withdrawal,NYC 6th Ave 44th St Branch
1/1/2025,57efd143-ece8-4597-b921-636e22c16b78,1003,Alexis Scott,Female,38,320.22,Withdrawal,"Albany, NY, Main Street Branch 3"
1/1/2025,57dc8d66-4b3c-4643-9bfd-285aea806408,1003,Alexis Scott,Female,38,731.29,Withdrawal,"Garden City, NY Main  Branch"
1/1/2025,618d26e5-9f66-420b-826c-cc45b2ea478a,1003,Alexis Scott,Female,38,1010.61,Deposit,Brooklyn 4th Street Branch 2
1/1/2025,7be86711-a9a2-492f-b8e8-5fbb500e0bf2,1003,Alexis Scott,Female,38,588.94,Withdrawal,NYC 6th Ave 44th St Branch
1/1/2025,0684063e-bd4d-4401-84f7-1b07b9cd2737,1003,Alexis Scott,Female,38,714.27,Deposit,"Albany, NY, Main Street Branch 3"
1/1/2025,46dd7d5c-3fcc-4113-bca7-25d5773b37d6,1003,Alexis Scott,Female,38,881.17,Withdrawal,"Garden City, NY Main  Branch"
1/1/2025,edcb9b08-b8bb-40db-94a7-a5f81050224b,1003,Alexis Scott,Female,38,436.3,Withdrawal,NYC 6th Ave 44th St Branch
1/1/2025,96c49a18-6f81-481d-aa59-969f00b1910d,1003,Alexis Scott,Female,38,893.18,Withdrawal,Brooklyn 4th Street Branch 2
1/1/2025,6f968ae0-d461-4b83-a11b-48adba1b089c,1003,Alexis Scott,Female,38,2159.97,Withdrawal,"Albany, NY, Main Street Branch 3"
1/1/2025,ca8cd285-32df-4ac0-960e-ed6d12d0ae74,1003,Alexis Scott,Female,38,1596.49,Deposit,NYC 6th Ave 44th St Branch
1/1/2025,d8d6492c-247b-4ec8-9192-9a010a48bef0,1003,Alexis Scott,Female,38,2087.51,Withdrawal,NYC 6th Ave 44th St Branch
1/1/2025,9bde36ea-78d5-46fb-ab36-f9adf77bd6e4,1003,Alexis Scott,Female,38,1310.96,Deposit,"Garden City, NY Main  Branch"
1/1/2025,ab1b04b3-e152-423f-b8c4-7f44b14c023d,1003,Alexis Scott,Female,38,970.28,Deposit,Staten Island ATM 1
1/1/2025,8aa4bf81-0595-42b1-b9db-fa35b632b5be,1003,Alexis Scott,Female,38,1433.3,Withdrawal,Brooklyn 4th Street Branch 2
1/1/2025,87f82c90-4c6e-4147-9308-60b5f4c7639b,1003,Alexis Scott,Female,38,1746.03,Deposit,"Albany, NY, Main Street Branch 3"
1/1/2025,11e1b7d7-ce21-416b-a7f0-5f04f9005d86,1003,Alexis Scott,Female,38,1584.55,Deposit,Brooklyn 4th Street Branch 2
1/1/2025,08efdaca-6c16-40cc-9044-0d946b1a2388,1003,Alexis Scott,Female,38,2397.69,Deposit,"Albany, NY, Main Street Branch 3"
1/1/2025,f2303118-b2f6-4e2b-93a5-5198635c973a,1003,Alexis Scott,Female,38,2061.91,Withdrawal,Staten Island ATM 1
1/1/2025,f613602d-0796-4562-a3fa-1ed7288e55ce,1003,Alexis Scott,Female,38,2441.07,Deposit,"Bay Shore, NY ATM 2"
1/1/2025,4fd65daa-8fc3-47d3-bb2b-1480345d10c9,1003,Alexis Scott,Female,38,1592.22,Withdrawal,Brooklyn 4th Street Branch 2
1/2/2025,4b709221-a946-4237-9722-c3d4ecaa3829,1003,Alexis Scott,Female,38,413.34,Deposit,"Garden City, NY Main  Branch"
1/2/2025,e77b7f72-55e1-49de-ba4d-854148d63e16,1003,Alexis Scott,Female,38,121.76,Deposit,"Bay Shore, NY ATM 2"
1/2/2025,40c2a3b7-bb1f-4a7b-abcb-a6b9dd0e1677,1003,Alexis Scott,Female,38,1815.66,Deposit,NYC 6th Ave 44th St Branch
1/2/2025,b18105bc-04be-4c14-b97a-fb9836401eff,1003,Alexis Scott,Female,38,1371.97,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,1aaf46f6-03d0-45e0-9868-8bc84a5d821d,1003,Alexis Scott,Female,38,271.9,Withdrawal,NYC 6th Ave 44th St Branch
1/2/2025,1a04b8ff-4fd8-4781-8a6b-39c662d82c4f,1003,Alexis Scott,Female,38,744,Deposit,"Albany, NY, Main Street Branch 3"
1/2/2025,5a1bff8a-3083-4f0e-beea-2ec4051b3c28,1003,Alexis Scott,Female,38,2386.32,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,42b13594-7e5b-47d4-9d4a-012879c49b97,1003,Alexis Scott,Female,38,1879.08,Withdrawal,Brooklyn 4th Street Branch 2
1/2/2025,28d72280-725d-4831-b6ad-8bce2d0b2196,1003,Alexis Scott,Female,38,1655.36,Deposit,"Garden City, NY Main  Branch"
1/2/2025,ac03afdd-4ea9-4a09-80e1-57af40cc3a04,1003,Alexis Scott,Female,38,841.6,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,d049d645-2956-4a49-9112-f28d358e755a,1003,Alexis Scott,Female,38,1612.81,Withdrawal,NYC 6th Ave 44th St Branch
1/2/2025,473969e2-122d-42f3-bf15-c9f753731cbc,1003,Alexis Scott,Female,38,2341.85,Deposit,"Bay Shore, NY ATM 2"
1/2/2025,58791bb4-f786-4de0-891a-622127149881,1003,Alexis Scott,Female,38,898.12,Withdrawal,"Albany, NY, Main Street Branch 3"
1/2/2025,5c888c93-fb5b-4c97-a058-6795c12816e2,1003,Alexis Scott,Female,38,2052.75,Deposit,"Albany, NY, Main Street Branch 3"
1/2/2025,dd758cbe-c79d-4e8b-ad64-055145f371ff,1003,Alexis Scott,Female,38,716.2,Deposit,Brooklyn 4th Street Branch 2
1/2/2025,25152158-2dcb-4b12-b069-d9786d7ee863,1003,Alexis Scott,Female,38,687.85,Deposit,Staten Island ATM 1
1/2/2025,076ccf73-f7c3-4be7-aeab-18f59ad1b8a5,1003,Alexis Scott,Female,38,37.62,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,b98fe8b9-1ebe-4fb0-a9dc-dfb798f816a1,1003,Alexis Scott,Female,38,1163.58,Deposit,"Bay Shore, NY ATM 2"
1/2/2025,ecd11347-4880-4691-a0a9-a423356dbe1a,1003,Alexis Scott,Female,38,1013.77,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,0e9f01cf-0d74-4377-808e-347b7369bf4d,1003,Alexis Scott,Female,38,1053.84,Deposit,"Garden City, NY Main  Branch"
1/2/2025,6caa4c79-bcd9-4f1e-b343-eb6c57cac3ba,1003,Alexis Scott,Female,38,1476.09,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,6b64fabe-a393-4628-a9e4-d897a2c60616,1003,Alexis Scott,Female,38,1188.66,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,2ef4c05a-19d3-4935-a605-5f80bc0c5ba3,1003,Alexis Scott,Female,38,1671.61,Deposit,NYC 6th Ave 44th St Branch
1/3/2025,bc080d2e-acf4-4f23-a5bb-2da9642aa20d,1003,Alexis Scott,Female,38,1730.96,Withdrawal,"Garden City, NY Main  Branch"
1/3/2025,bbf66c1f-b9fe-4b2f-b142-b2c6b5bf4eec,1003,Alexis Scott,Female,38,543.35,Withdrawal,"Garden City, NY Main  Branch"
1/3/2025,72e0a733-d840-4266-95df-0a3f3eebde67,1003,Alexis Scott,Female,38,1874.8,Withdrawal,NYC 6th Ave 44th St Branch
1/3/2025,8f0c9efa-6760-47f1-8a79-572ae680ee5b,1003,Alexis Scott,Female,38,836.08,Deposit,"Albany, NY, Main Street Branch 3"
1/3/2025,2db127e1-f5f9-49fd-b6cc-e49bcc887d25,1003,Alexis Scott,Female,38,469.07,Deposit,"Garden City, NY Main  Branch"
1/3/2025,434775b8-889a-46dc-a547-b2ee69fa369a,1003,Alexis Scott,Female,38,656.64,Deposit,Staten Island ATM 1
1/3/2025,f8e16a9e-66a5-4cd9-9265-13f722f05de9,1003,Alexis Scott,Female,38,2471.54,Deposit,Staten Island ATM 1
1/3/2025,08d1a906-c32f-4756-83fe-8292794ad8bf,1003,Alexis Scott,Female,38,1476.74,Withdrawal,"Garden City, NY Main  Branch"
1/3/2025,861aca7c-85a0-494d-8aa1-5a83a71484a8,1003,Alexis Scott,Female,38,485.96,Withdrawal,NYC 6th Ave 44th St Branch
1/3/2025,13bd2b9a-5467-4852-9e61-ea4a8bce4c93,1003,Alexis Scott,Female,38,1459.69,Deposit,"Albany, NY, Main Street Branch 3"
1/3/2025,5e4ec977-ccc6-4ea3-a3f7-be9ee6362efe,1003,Alexis Scott,Female,38,860,Withdrawal,"Garden City, NY Main  Branch"
1/3/2025,1c1f422c-ca8d-4e97-afec-4dd589984a92,1003,Alexis Scott,Female,38,1272.95,Withdrawal,"Albany, NY, Main Street Branch 3"
1/3/2025,0303dd14-62eb-41d7-9b52-11df753ca867,1003,Alexis Scott,Female,38,2164.94,Deposit,"Albany, NY, Main Street Branch 3"
1/3/2025,ac658412-3077-4b80-9435-dcff91da846e,1003,Alexis Scott,Female,38,1722.27,Deposit,"Garden City, NY Main  Branch"
1/3/2025,4828275a-4879-4a21-9af2-2587bbda3f00,1003,Alexis Scott,Female,38,1703.72,Withdrawal,"Garden City, NY Main  Branch"
1/3/2025,49314315-9366-47cd-a534-dc4bc05e1556,1003,Alexis Scott,Female,38,2130.75,Deposit,"Bay Shore, NY ATM 2"
1/3/2025,fb857440-d20b-4de0-a583-97e4a1949004,1003,Alexis Scott,Female,38,1881.28,Withdrawal,Staten Island ATM 1
1/4/2025,9db28a95-648a-4c82-a4c5-0417f7e103e4,1003,Alexis Scott,Female,38,1080.43,Deposit,Staten Island ATM 1
1/4/2025,6bbb7f96-277a-40f7-99ba-05a3c36bdf15,1003,Alexis Scott,Female,38,2453.87,Deposit,"Garden City, NY Main  Branch"
1/4/2025,3c9913e9-4cc8-49d8-ab4f-b57cc6cbed6e,1003,Alexis Scott,Female,38,2233.21,Withdrawal,"Albany, NY, Main Street Branch 3"
1/4/2025,208bab41-92a4-4ac3-9566-6b4ad46a2670,1003,Alexis Scott,Female,38,1180.4,Deposit,"Bay Shore, NY ATM 2"
1/4/2025,d66961f9-1c1e-4241-8580-ad1779510e56,1003,Alexis Scott,Female,38,397.32,Withdrawal,"Bay Shore, NY ATM 2"
1/4/2025,bf945e41-c56f-4ce5-974a-719a1c43dac8,1003,Alexis Scott,Female,38,91.49,Withdrawal,NYC 6th Ave 44th St Branch
1/4/2025,c42be17f-ebbc-4814-927d-88e2096f221e,1003,Alexis Scott,Female,38,1409.6,Deposit,Staten Island ATM 1
1/4/2025,da85624e-84bb-4859-b247-cb9200c8b6c1,1003,Alexis Scott,Female,38,463.82,Withdrawal,"Garden City, NY Main  Branch"
1/4/2025,d4905b3d-ed91-4a86-b50c-3f808a369a69,1003,Alexis Scott,Female,38,1260.15,Deposit,"Garden City, NY Main  Branch"
1/4/2025,276feaeb-86e0-4805-8490-db17ab2dd9dd,1003,Alexis Scott,Female,38,1644.59,Withdrawal,"Albany, NY, Main Street Branch 3"
1/4/2025,c70d5e45-3b1b-4617-9225-2c287bf17ced,1003,Alexis Scott,Female,38,477.83,Withdrawal,"Bay Shore, NY ATM 2"
1/4/2025,6ca3a377-1ba5-4436-9360-e5170b44c6c2,1003,Alexis Scott,Female,38,1793.24,Withdrawal,"Garden City, NY Main  Branch"
1/4/2025,b2e9d7c7-3958-457e-9fdd-10a954c0f043,1003,Alexis Scott,Female,38,1608.22,Withdrawal,Brooklyn 4th Street Branch 2
1/4/2025,5e7872d4-cddf-4f66-843d-6cf110918411,1003,Alexis Scott,Female,38,1784.05,Withdrawal,"Bay Shore, NY ATM 2"
1/4/2025,af7e0d1a-1c26-49ca-8a7f-76fd62d8b5d8,1003,Alexis Scott,Female,38,255.6,Withdrawal,Brooklyn 4th Street Branch 2
1/4/2025,379fde94-43b9-41e1-bb1d-90af4ad362f7,1003,Alexis Scott,Female,38,115.06,Deposit,NYC 6th Ave 44th St Branch
1/5/2025,618107ae-4ee9-4d51-a753-d89186a570ec,1003,Alexis Scott,Female,38,1435.81,Withdrawal,"Bay Shore, NY ATM 2"
1/5/2025,8f3d2bf0-14b3-4152-895b-51f5fdadca28,1003,Alexis Scott,Female,38,1988.72,Deposit,"Garden City, NY Main  Branch"
1/5/2025,1da268f2-95fd-4598-b441-d572338c2789,1003,Alexis Scott,Female,38,2050.95,Withdrawal,NYC 6th Ave 44th St Branch
1/5/2025,df21b9d9-6268-490b-94df-ce9b61a4d4ee,1003,Alexis Scott,Female,38,2402.61,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,7f0ba16a-b286-4b7f-91a0-783c5eae0f6e,1003,Alexis Scott,Female,38,1075.71,Withdrawal,NYC 6th Ave 44th St Branch
1/5/2025,a6e4f2d8-44b1-46ce-8c90-e7503f10dadd,1003,Alexis Scott,Female,38,2335.17,Withdrawal,"Garden City, NY Main  Branch"
1/5/2025,d7253fd6-4571-4287-b7fc-0e6a2a829d49,1003,Alexis Scott,Female,38,998.05,Deposit,Brooklyn 4th Street Branch 2
1/5/2025,79caada6-60ad-4df6-9109-6a3d95eca9a9,1003,Alexis Scott,Female,38,2005.34,Withdrawal,"Garden City, NY Main  Branch"
1/5/2025,140a2297-52fa-4f9c-a076-ed926715d814,1003,Alexis Scott,Female,38,802.7,Withdrawal,"Albany, NY, Main Street Branch 3"
1/5/2025,0fd637a0-3955-49ac-a0af-26cdb0b876b5,1003,Alexis Scott,Female,38,279.73,Deposit,Brooklyn 4th Street Branch 2
1/5/2025,3f55a6ef-fbac-404a-94e6-ba5de031510f,1003,Alexis Scott,Female,38,2365.2,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,77cc0777-c1d4-4b4a-b6f4-82d778b9c6b1,1003,Alexis Scott,Female,38,608.16,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,64f5bda3-25ae-4426-b66e-261fd13fc220,1003,Alexis Scott,Female,38,2129.51,Withdrawal,"Bay Shore, NY ATM 2"
1/5/2025,d0816da7-2898-4968-be25-f1cb0129636b,1003,Alexis Scott,Female,38,569.63,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,b79246ed-d915-4be2-929b-99c5b0836c67,1003,Alexis Scott,Female,38,220.34,Withdrawal,"Garden City, NY Main  Branch"
1/5/2025,d4a1097a-e724-467f-b648-7b6213ac7e76,1003,Alexis Scott,Female,38,335.66,Withdrawal,Staten Island ATM 1
1/5/2025,aaabe858-3424-457c-a642-e08612ed8036,1003,Alexis Scott,Female,38,2372.12,Withdrawal,"Bay Shore, NY ATM 2"
1/5/2025,f9cdc46a-22e3-45d9-8dc7-7cf2ea4ac1e2,1003,Alexis Scott,Female,38,1235.6,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,2304b0cb-e42a-43d7-b7c0-59acbca0ad3e,1003,Alexis Scott,Female,38,217.09,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,8b436542-8ea9-4054-87a5-995c3e85cd20,1003,Alexis Scott,Female,38,171.55,Deposit,"Bay Shore, NY ATM 2"
1/1/2025,bba56740-cc60-4169-ad3b-7e1c044ab7f8,1004,Brianna Horton,Other,7,2054.19,Withdrawal,Staten Island ATM 1
1/1/2025,5df0524c-1c34-4f34-ba00-0e0a01530794,1004,Brianna Horton,Other,7,1594.37,Withdrawal,"Bay Shore, NY ATM 2"
1/1/2025,4bfbde68-eade-4f4f-9ca9-0fb41a42c71e,1004,Brianna Horton,Other,7,1024.28,Deposit,Staten Island ATM 1
1/1/2025,8e53259f-f745-4e61-b56c-92b242602de7,1004,Brianna Horton,Other,7,1748.43,Withdrawal,NYC 6th Ave 44th St Branch
1/1/2025,80d5d23c-0ff1-4829-a6a0-f5730d1d9712,1004,Brianna Horton,Other,7,877.89,Deposit,"Garden City, NY Main  Branch"
1/1/2025,7581660f-aff3-4b66-976a-d66e002169b6,1004,Brianna Horton,Other,7,1336.97,Deposit,"Garden City, NY Main  Branch"
1/1/2025,e0f926aa-a9c8-4c29-8199-2b39c559273b,1004,Brianna Horton,Other,7,2094.63,Deposit,"Albany, NY, Main Street Branch 3"
1/1/2025,e6923890-6228-45cc-86f1-df5be7a000c7,1004,Brianna Horton,Other,7,1437.44,Withdrawal,"Bay Shore, NY ATM 2"
1/1/2025,94da3900-1601-40eb-a008-5b02f32474a5,1004,Brianna Horton,Other,7,229.08,Deposit,"Garden City, NY Main  Branch"
1/1/2025,496151b8-7345-415e-9428-faacc7d1dba0,1004,Brianna Horton,Other,7,1024.53,Deposit,Brooklyn 4th Street Branch 2
1/1/2025,6cc29777-65c8-40d6-b698-c3d223e41dbd,1004,Brianna Horton,Other,7,1048.21,Withdrawal,Brooklyn 4th Street Branch 2
1/1/2025,918119fa-b742-4362-8c65-8b4b18a87481,1004,Brianna Horton,Other,7,2397.18,Withdrawal,"Bay Shore, NY ATM 2"
1/1/2025,e6fc51f2-b055-4ebb-bf8a-feab6a2f85e5,1004,Brianna Horton,Other,7,433.13,Withdrawal,Brooklyn 4th Street Branch 2
1/1/2025,0e016303-1873-4c56-ac91-25e213adc01b,1004,Brianna Horton,Other,7,2293.02,Deposit,Staten Island ATM 1
1/1/2025,9a432f0f-1267-4add-9917-c18ee5e651d3,1004,Brianna Horton,Other,7,813.45,Withdrawal,Staten Island ATM 1
1/1/2025,0ffafe53-bbb2-4db2-9900-2cd2b8ca2e88,1004,Brianna Horton,Other,7,2462.46,Withdrawal,"Albany, NY, Main Street Branch 3"
1/1/2025,bd80d74c-3f97-4797-966a-21137779bd43,1004,Brianna Horton,Other,7,800.93,Deposit,"Bay Shore, NY ATM 2"
1/1/2025,71c7b402-df12-4e11-b560-3ea3f8347f19,1004,Brianna Horton,Other,7,121.47,Withdrawal,"Garden City, NY Main  Branch"
1/1/2025,fe0612c7-7223-44a3-a8db-cf392ad62cb8,1004,Brianna Horton,Other,7,885.57,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,40fb4984-9631-4fc0-863b-e9bdcf3a823d,1004,Brianna Horton,Other,7,1428.97,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,73345ffc-d96a-4585-afcb-8a7d9e165e1b,1004,Brianna Horton,Other,7,1168.71,Deposit,"Albany, NY, Main Street Branch 3"
1/2/2025,158f2cf0-406c-4ad6-a8fe-f73d5c27215f,1004,Brianna Horton,Other,7,818.45,Withdrawal,"Albany, NY, Main Street Branch 3"
1/2/2025,23b37440-5cb3-497d-8cce-206b221c9e50,1004,Brianna Horton,Other,7,1455.62,Deposit,"Garden City, NY Main  Branch"
1/2/2025,2e025eb3-d979-408c-9f2a-b28e8fbe41d0,1004,Brianna Horton,Other,7,1385.23,Withdrawal,"Albany, NY, Main Street Branch 3"
1/2/2025,9f2fb0a4-72f6-4a08-b40f-deddd543f94e,1004,Brianna Horton,Other,7,1462.71,Withdrawal,Brooklyn 4th Street Branch 2
1/2/2025,56f17928-c5a6-4aee-a06f-fcb474be0e1f,1004,Brianna Horton,Other,7,1850.99,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,045eae90-8062-4e66-8e2a-18f8424923cf,1004,Brianna Horton,Other,7,1644.75,Deposit,Brooklyn 4th Street Branch 2
1/2/2025,922e3ad4-e69e-4b1c-8418-c0a03b9a8510,1004,Brianna Horton,Other,7,1041.46,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,2c74343c-4b59-4fce-8a8e-5fc112d024e8,1004,Brianna Horton,Other,7,1208.63,Deposit,Staten Island ATM 1
1/2/2025,729c423a-2f2d-4241-9fe6-9b36b7877253,1004,Brianna Horton,Other,7,1957.08,Deposit,"Garden City, NY Main  Branch"
1/2/2025,cddcd8ae-a111-4fdc-b8c2-1b632a188f6d,1004,Brianna Horton,Other,7,1987.72,Deposit,Staten Island ATM 1
1/2/2025,87a9be65-8614-4e88-9a5c-ff3d2ed93434,1004,Brianna Horton,Other,7,1450.44,Withdrawal,Brooklyn 4th Street Branch 2
1/2/2025,c7fb130b-dbfe-4ce5-b283-a1681206e4c4,1004,Brianna Horton,Other,7,392.86,Deposit,Staten Island ATM 1
1/2/2025,b79eec38-608e-45b3-a4b1-0ccc7dbeaf86,1004,Brianna Horton,Other,7,1444.27,Withdrawal,Brooklyn 4th Street Branch 2
1/2/2025,5240d1fa-789a-451f-8783-514cc1788dc4,1004,Brianna Horton,Other,7,338.85,Withdrawal,Staten Island ATM 1
1/2/2025,4db63dcd-5d1b-49d1-8de8-084e7c5eb4d1,1004,Brianna Horton,Other,7,2007.4,Deposit,Brooklyn 4th Street Branch 2
1/3/2025,cc09a39f-a066-4598-9a6e-8c0ac6dcef71,1004,Brianna Horton,Other,7,2078.57,Withdrawal,NYC 6th Ave 44th St Branch
1/3/2025,b4c87ba4-3cba-4435-a95a-90cb82666a83,1004,Brianna Horton,Other,7,757.67,Withdrawal,"Albany, NY, Main Street Branch 3"
1/3/2025,c0d23120-7ec4-4b48-91b4-a05d52689eed,1004,Brianna Horton,Other,7,49.46,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,3b93b81d-6022-4714-a86e-3cb48d5016df,1004,Brianna Horton,Other,7,357.92,Deposit,Brooklyn 4th Street Branch 2
1/3/2025,82908bd1-d6f0-44f4-bca0-a826a7383629,1004,Brianna Horton,Other,7,2237.06,Withdrawal,"Albany, NY, Main Street Branch 3"
1/3/2025,d8c106aa-1470-469f-a31e-169e66fca02e,1004,Brianna Horton,Other,7,376.12,Deposit,Staten Island ATM 1
1/3/2025,13193cc6-aa08-4723-be71-ae340d092b70,1004,Brianna Horton,Other,7,2321.21,Deposit,"Bay Shore, NY ATM 2"
1/3/2025,a89efb9d-b1ca-43d9-b0f1-2c6753790273,1004,Brianna Horton,Other,7,117.1,Deposit,Brooklyn 4th Street Branch 2
1/3/2025,6792efb1-b9c1-4c8d-b707-717645177b52,1004,Brianna Horton,Other,7,1859.7,Withdrawal,NYC 6th Ave 44th St Branch
1/3/2025,08178035-a8e7-46aa-abfc-0df1f435fe53,1004,Brianna Horton,Other,7,113.4,Withdrawal,Staten Island ATM 1
1/3/2025,a04d5f51-28bf-4ebc-addd-18e9944c30c0,1004,Brianna Horton,Other,7,1899.85,Deposit,Staten Island ATM 1
1/3/2025,b810d866-3979-47e5-81c1-0de543c3dd84,1004,Brianna Horton,Other,7,510.25,Withdrawal,Staten Island ATM 1
1/3/2025,3df62482-9e61-433e-a292-2d99482974ef,1004,Brianna Horton,Other,7,822.21,Deposit,Brooklyn 4th Street Branch 2
1/3/2025,3d747608-1297-44fe-be23-959c7eddd0d5,1004,Brianna Horton,Other,7,507.42,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,84714e03-6a07-40b3-808f-f3ed59251951,1004,Brianna Horton,Other,7,144.79,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,c6d9e207-81be-4de4-94a4-b912d2b2d495,1004,Brianna Horton,Other,7,1924.66,Withdrawal,"Bay Shore, NY ATM 2"
1/3/2025,f1f42bb0-7507-40f6-9d44-d48571984bbf,1004,Brianna Horton,Other,7,516.97,Deposit,"Albany, NY, Main Street Branch 3"
1/3/2025,d5fabfe5-333f-4d7b-833c-2b0a86e74a09,1004,Brianna Horton,Other,7,2374.56,Withdrawal,"Bay Shore, NY ATM 2"
1/4/2025,05ce2796-786d-4c0b-920d-be30b0f57148,1004,Brianna Horton,Other,7,1647.96,Withdrawal,Brooklyn 4th Street Branch 2
1/4/2025,581e404c-61f3-42d9-b915-4603c306abf7,1004,Brianna Horton,Other,7,585.69,Withdrawal,Brooklyn 4th Street Branch 2
1/4/2025,5eb7c791-2db1-43a8-a2e8-6c6978837705,1004,Brianna Horton,Other,7,564.04,Withdrawal,NYC 6th Ave 44th St Branch
1/4/2025,3a5c020e-8f6a-4a40-ab4d-65c244136cdf,1004,Brianna Horton,Other,7,1294.26,Deposit,"Albany, NY, Main Street Branch 3"
1/4/2025,a7aaadc9-77cf-42d6-a543-7bc60e807425,1004,Brianna Horton,Other,7,1497.87,Deposit,NYC 6th Ave 44th St Branch
1/4/2025,82ea1802-67e7-4e03-b7af-9467e521f490,1004,Brianna Horton,Other,7,2414.33,Withdrawal,Staten Island ATM 1
